dim,precision,recall,f1
2608,0.0,0.0,0.0
2408,0.0,0.0,0.0
2715,0.0,0.0,0.0
2631,0.0,0.0,0.0
2466,0.0,0.0,0.0
2712,0.0,0.0,0.0
2465,0.0,0.0,0.0
2713,0.0,0.0,0.0
2714,0.0,0.0,0.0
2717,0.0,0.0,0.0
2461,0.0,0.0,0.0
2718,0.0,0.0,0.0
2719,0.0,0.0,0.0
2630,0.0,0.0,0.0
2720,0.0,0.0,0.0
2721,0.0,0.0,0.0
2463,0.0,0.0,0.0
2508,0.0,0.0,0.0
2710,0.0,0.0,0.0
2507,0.0,0.0,0.0
2506,0.0,0.0,0.0
2632,0.0,0.0,0.0
2505,0.0,0.0,0.0
2707,0.0,0.0,0.0
2706,0.0,0.0,0.0
2705,0.0,0.0,0.0
2704,0.0,0.0,0.0
2703,0.0,0.0,0.0
2702,0.0,0.0,0.0
2468,0.0,0.0,0.0
2469,0.0,0.0,0.0
2470,0.0,0.0,0.0
2701,0.0,0.0,0.0
2502,0.0,0.0,0.0
2724,0.0,0.0,0.0
2460,0.0,0.0,0.0
2501,0.0,0.0,0.0
2454,0.0,0.0,0.0
2744,0.0,0.0,0.0
2510,0.0,0.0,0.0
2626,0.0,0.0,0.0
2625,0.0,0.0,0.0
2455,0.0,0.0,0.0
2746,0.0,0.0,0.0
2747,0.0,0.0,0.0
2726,0.0,0.0,0.0
2748,0.0,0.0,0.0
2453,0.0,0.0,0.0
2546,0.0,0.0,0.0
2751,0.0,0.0,0.0
2752,0.0,0.0,0.0
2753,0.0,0.0,0.0
2743,0.0,0.0,0.0
2742,0.0,0.0,0.0
2741,0.0,0.0,0.0
2456,0.0,0.0,0.0
2627,0.0,0.0,0.0
2457,0.0,0.0,0.0
2739,0.0,0.0,0.0
2737,0.0,0.0,0.0
2736,0.0,0.0,0.0
2735,0.0,0.0,0.0
2732,0.0,0.0,0.0
2628,0.0,0.0,0.0
2731,0.0,0.0,0.0
2458,0.0,0.0,0.0
2729,0.0,0.0,0.0
2727,0.0,0.0,0.0
2459,0.0,0.0,0.0
2700,0.0,0.0,0.0
2698,0.0,0.0,0.0
2847,0.0,0.0,0.0
2483,0.0,0.0,0.0
2645,0.0,0.0,0.0
2644,0.0,0.0,0.0
2663,0.0,0.0,0.0
2664,0.0,0.0,0.0
2665,0.0,0.0,0.0
2666,0.0,0.0,0.0
2667,0.0,0.0,0.0
2675,0.0,0.0,0.0
2668,0.0,0.0,0.0
2482,0.0,0.0,0.0
2669,0.0,0.0,0.0
2671,0.0,0.0,0.0
2673,0.0,0.0,0.0
2674,0.0,0.0,0.0
2486,0.0,0.0,0.0
2646,0.0,0.0,0.0
2662,0.0,0.0,0.0
2487,0.0,0.0,0.0
2661,0.0,0.0,0.0
2660,0.0,0.0,0.0
2659,0.0,0.0,0.0
2658,0.0,0.0,0.0
2657,0.0,0.0,0.0
2655,0.0,0.0,0.0
2492,0.0,0.0,0.0
2654,0.0,0.0,0.0
2491,0.0,0.0,0.0
2490,0.0,0.0,0.0
2649,0.0,0.0,0.0
2653,0.0,0.0,0.0
2652,0.0,0.0,0.0
2481,0.0,0.0,0.0
2643,0.0,0.0,0.0
2634,0.0,0.0,0.0
2690,0.0,0.0,0.0
2687,0.0,0.0,0.0
2475,0.0,0.0,0.0
2637,0.0,0.0,0.0
2498,0.0,0.0,0.0
2688,0.0,0.0,0.0
2636,0.0,0.0,0.0
2691,0.0,0.0,0.0
2494,0.0,0.0,0.0
2474,0.0,0.0,0.0
2692,0.0,0.0,0.0
2693,0.0,0.0,0.0
2694,0.0,0.0,0.0
2635,0.0,0.0,0.0
2499,0.0,0.0,0.0
2686,0.0,0.0,0.0
2638,0.0,0.0,0.0
2497,0.0,0.0,0.0
2476,0.0,0.0,0.0
2684,0.0,0.0,0.0
2683,0.0,0.0,0.0
2496,0.0,0.0,0.0
2681,0.0,0.0,0.0
2640,0.0,0.0,0.0
2680,0.0,0.0,0.0
2679,0.0,0.0,0.0
2678,0.0,0.0,0.0
2641,0.0,0.0,0.0
2677,0.0,0.0,0.0
2642,0.0,0.0,0.0
2478,0.0,0.0,0.0
2495,0.0,0.0,0.0
2452,0.0,0.0,0.0
2754,0.0,0.0,0.0
2755,0.0,0.0,0.0
2819,0.0,0.0,0.0
2815,0.0,0.0,0.0
2606,0.0,0.0,0.0
2816,0.0,0.0,0.0
2817,0.0,0.0,0.0
2417,0.0,0.0,0.0
2818,0.0,0.0,0.0
2605,0.0,0.0,0.0
2822,0.0,0.0,0.0
2416,0.0,0.0,0.0
2820,0.0,0.0,0.0
2415,0.0,0.0,0.0
2821,0.0,0.0,0.0
2604,0.0,0.0,0.0
2414,0.0,0.0,0.0
2814,0.0,0.0,0.0
2418,0.0,0.0,0.0
2813,0.0,0.0,0.0
2812,0.0,0.0,0.0
2811,0.0,0.0,0.0
2810,0.0,0.0,0.0
2809,0.0,0.0,0.0
2523,0.0,0.0,0.0
2522,0.0,0.0,0.0
2651,0.0,0.0,0.0
2806,0.0,0.0,0.0
2420,0.0,0.0,0.0
2421,0.0,0.0,0.0
2805,0.0,0.0,0.0
2521,0.0,0.0,0.0
2422,0.0,0.0,0.0
2520,0.0,0.0,0.0
2603,0.0,0.0,0.0
2413,0.0,0.0,0.0
2623,0.0,0.0,0.0
2841,0.0,0.0,0.0
2410,0.0,0.0,0.0
2836,0.0,0.0,0.0
2837,0.0,0.0,0.0
2594,0.0,0.0,0.0
2839,0.0,0.0,0.0
2840,0.0,0.0,0.0
2842,0.0,0.0,0.0
2602,0.0,0.0,0.0
2409,0.0,0.0,0.0
2531,0.0,0.0,0.0
2593,0.0,0.0,0.0
2844,0.0,0.0,0.0
2845,0.0,0.0,0.0
2846,0.0,0.0,0.0
2595,0.0,0.0,0.0
2833,0.0,0.0,0.0
2596,0.0,0.0,0.0
2832,0.0,0.0,0.0
2411,0.0,0.0,0.0
2598,0.0,0.0,0.0
2829,0.0,0.0,0.0
2828,0.0,0.0,0.0
2827,0.0,0.0,0.0
2826,0.0,0.0,0.0
2825,0.0,0.0,0.0
2412,0.0,0.0,0.0
2529,0.0,0.0,0.0
2528,0.0,0.0,0.0
2527,0.0,0.0,0.0
2823,0.0,0.0,0.0
2526,0.0,0.0,0.0
2803,0.0,0.0,0.0
2802,0.0,0.0,0.0
2610,0.0,0.0,0.0
2767,0.0,0.0,0.0
2617,0.0,0.0,0.0
2765,0.0,0.0,0.0
2766,0.0,0.0,0.0
2616,0.0,0.0,0.0
2444,0.0,0.0,0.0
2443,0.0,0.0,0.0
2512,0.0,0.0,0.0
2801,0.0,0.0,0.0
2768,0.0,0.0,0.0
2769,0.0,0.0,0.0
2770,0.0,0.0,0.0
2771,0.0,0.0,0.0
2442,0.0,0.0,0.0
2772,0.0,0.0,0.0
2618,0.0,0.0,0.0
2764,0.0,0.0,0.0
2445,0.0,0.0,0.0
2447,0.0,0.0,0.0
2619,0.0,0.0,0.0
2620,0.0,0.0,0.0
2448,0.0,0.0,0.0
2449,0.0,0.0,0.0
2450,0.0,0.0,0.0
2760,0.0,0.0,0.0
2621,0.0,0.0,0.0
2759,0.0,0.0,0.0
2622,0.0,0.0,0.0
2758,0.0,0.0,0.0
2757,0.0,0.0,0.0
2756,0.0,0.0,0.0
2451,0.0,0.0,0.0
2773,0.0,0.0,0.0
2774,0.0,0.0,0.0
2440,0.0,0.0,0.0
2791,0.0,0.0,0.0
2519,0.0,0.0,0.0
2425,0.0,0.0,0.0
2426,0.0,0.0,0.0
2518,0.0,0.0,0.0
2428,0.0,0.0,0.0
2796,0.0,0.0,0.0
2430,0.0,0.0,0.0
2795,0.0,0.0,0.0
2794,0.0,0.0,0.0
2612,0.0,0.0,0.0
2432,0.0,0.0,0.0
2793,0.0,0.0,0.0
2433,0.0,0.0,0.0
2792,0.0,0.0,0.0
2790,0.0,0.0,0.0
2776,0.0,0.0,0.0
2788,0.0,0.0,0.0
2434,0.0,0.0,0.0
2786,0.0,0.0,0.0
2435,0.0,0.0,0.0
2784,0.0,0.0,0.0
2783,0.0,0.0,0.0
2436,0.0,0.0,0.0
2437,0.0,0.0,0.0
2782,0.0,0.0,0.0
2781,0.0,0.0,0.0
2614,0.0,0.0,0.0
2517,0.0,0.0,0.0
2779,0.0,0.0,0.0
2777,0.0,0.0,0.0
2957,0.0,0.0,0.0
3217,0.0,0.0,0.0
2958,0.0,0.0,0.0
3716,0.0,0.0,0.0
3703,0.0,0.0,0.0
3704,0.0,0.0,0.0
3705,0.0,0.0,0.0
3706,0.0,0.0,0.0
3707,0.0,0.0,0.0
3709,0.0,0.0,0.0
3710,0.0,0.0,0.0
3711,0.0,0.0,0.0
3712,0.0,0.0,0.0
3715,0.0,0.0,0.0
3717,0.0,0.0,0.0
3701,0.0,0.0,0.0
3718,0.0,0.0,0.0
3719,0.0,0.0,0.0
3720,0.0,0.0,0.0
3721,0.0,0.0,0.0
3722,0.0,0.0,0.0
3725,0.0,0.0,0.0
3727,0.0,0.0,0.0
3729,0.0,0.0,0.0
3731,0.0,0.0,0.0
3733,0.0,0.0,0.0
3702,0.0,0.0,0.0
3700,0.0,0.0,0.0
3735,0.0,0.0,0.0
3684,0.0,0.0,0.0
3672,0.0,0.0,0.0
3673,0.0,0.0,0.0
3674,0.0,0.0,0.0
3676,0.0,0.0,0.0
3678,0.0,0.0,0.0
3679,0.0,0.0,0.0
3680,0.0,0.0,0.0
3681,0.0,0.0,0.0
3682,0.0,0.0,0.0
3683,0.0,0.0,0.0
3685,0.0,0.0,0.0
3698,0.0,0.0,0.0
3686,0.0,0.0,0.0
3687,0.0,0.0,0.0
3688,0.0,0.0,0.0
3690,0.0,0.0,0.0
3691,0.0,0.0,0.0
3692,0.0,0.0,0.0
3693,0.0,0.0,0.0
3694,0.0,0.0,0.0
3695,0.0,0.0,0.0
3696,0.0,0.0,0.0
3734,0.0,0.0,0.0
3737,0.0,0.0,0.0
3669,0.0,0.0,0.0
3788,0.0,0.0,0.0
3774,0.0,0.0,0.0
3775,0.0,0.0,0.0
3776,0.0,0.0,0.0
3778,0.0,0.0,0.0
3780,0.0,0.0,0.0
3782,0.0,0.0,0.0
3784,0.0,0.0,0.0
3785,0.0,0.0,0.0
3786,0.0,0.0,0.0
3787,0.0,0.0,0.0
3790,0.0,0.0,0.0
3772,0.0,0.0,0.0
3792,0.0,0.0,0.0
3793,0.0,0.0,0.0
3794,0.0,0.0,0.0
3795,0.0,0.0,0.0
3799,0.0,0.0,0.0
3800,0.0,0.0,0.0
3801,0.0,0.0,0.0
3803,0.0,0.0,0.0
3804,0.0,0.0,0.0
3805,0.0,0.0,0.0
3773,0.0,0.0,0.0
3771,0.0,0.0,0.0
3739,0.0,0.0,0.0
3756,0.0,0.0,0.0
3740,0.0,0.0,0.0
3743,0.0,0.0,0.0
3744,0.0,0.0,0.0
3746,0.0,0.0,0.0
3747,0.0,0.0,0.0
3748,0.0,0.0,0.0
3752,0.0,0.0,0.0
3753,0.0,0.0,0.0
3754,0.0,0.0,0.0
3755,0.0,0.0,0.0
3758,0.0,0.0,0.0
3770,0.0,0.0,0.0
3759,0.0,0.0,0.0
3760,0.0,0.0,0.0
3761,0.0,0.0,0.0
3762,0.0,0.0,0.0
3763,0.0,0.0,0.0
3764,0.0,0.0,0.0
3765,0.0,0.0,0.0
3767,0.0,0.0,0.0
3768,0.0,0.0,0.0
3769,0.0,0.0,0.0
3671,0.0,0.0,0.0
3667,0.0,0.0,0.0
2959,0.0,0.0,0.0
3580,0.0,0.0,0.0
3561,0.0,0.0,0.0
3562,0.0,0.0,0.0
3565,0.0,0.0,0.0
3570,0.0,0.0,0.0
3571,0.0,0.0,0.0
3573,0.0,0.0,0.0
3574,0.0,0.0,0.0
3575,0.0,0.0,0.0
3576,0.0,0.0,0.0
3579,0.0,0.0,0.0
3582,0.0,0.0,0.0
3557,0.0,0.0,0.0
3583,0.0,0.0,0.0
3584,0.0,0.0,0.0
3585,0.0,0.0,0.0
3586,0.0,0.0,0.0
3587,0.0,0.0,0.0
3588,0.0,0.0,0.0
3590,0.0,0.0,0.0
3591,0.0,0.0,0.0
3592,0.0,0.0,0.0
3593,0.0,0.0,0.0
3559,0.0,0.0,0.0
3556,0.0,0.0,0.0
3597,0.0,0.0,0.0
3536,0.0,0.0,0.0
3525,0.0,0.0,0.0
3526,0.0,0.0,0.0
3528,0.0,0.0,0.0
3529,0.0,0.0,0.0
3530,0.0,0.0,0.0
3531,0.0,0.0,0.0
3532,0.0,0.0,0.0
3533,0.0,0.0,0.0
3534,0.0,0.0,0.0
3535,0.0,0.0,0.0
3537,0.0,0.0,0.0
3554,0.0,0.0,0.0
3538,0.0,0.0,0.0
3539,0.0,0.0,0.0
3541,0.0,0.0,0.0
3542,0.0,0.0,0.0
3543,0.0,0.0,0.0
3544,0.0,0.0,0.0
3548,0.0,0.0,0.0
3549,0.0,0.0,0.0
3551,0.0,0.0,0.0
3553,0.0,0.0,0.0
3596,0.0,0.0,0.0
3600,0.0,0.0,0.0
3666,0.0,0.0,0.0
3650,0.0,0.0,0.0
3636,0.0,0.0,0.0
3637,0.0,0.0,0.0
3638,0.0,0.0,0.0
3639,0.0,0.0,0.0
3642,0.0,0.0,0.0
3643,0.0,0.0,0.0
3644,0.0,0.0,0.0
3646,0.0,0.0,0.0
3648,0.0,0.0,0.0
3649,0.0,0.0,0.0
3651,0.0,0.0,0.0
3633,0.0,0.0,0.0
3652,0.0,0.0,0.0
3653,0.0,0.0,0.0
3654,0.0,0.0,0.0
3656,0.0,0.0,0.0
3658,0.0,0.0,0.0
3660,0.0,0.0,0.0
3662,0.0,0.0,0.0
3663,0.0,0.0,0.0
3664,0.0,0.0,0.0
3665,0.0,0.0,0.0
3634,0.0,0.0,0.0
3632,0.0,0.0,0.0
3601,0.0,0.0,0.0
3617,0.0,0.0,0.0
3603,0.0,0.0,0.0
3604,0.0,0.0,0.0
3606,0.0,0.0,0.0
3607,0.0,0.0,0.0
3608,0.0,0.0,0.0
3609,0.0,0.0,0.0
3612,0.0,0.0,0.0
3613,0.0,0.0,0.0
3615,0.0,0.0,0.0
3616,0.0,0.0,0.0
3618,0.0,0.0,0.0
3631,0.0,0.0,0.0
3620,0.0,0.0,0.0
3621,0.0,0.0,0.0
3623,0.0,0.0,0.0
3624,0.0,0.0,0.0
3625,0.0,0.0,0.0
3626,0.0,0.0,0.0
3627,0.0,0.0,0.0
3628,0.0,0.0,0.0
3629,0.0,0.0,0.0
3630,0.0,0.0,0.0
3806,0.0,0.0,0.0
3807,0.0,0.0,0.0
3809,0.0,0.0,0.0
4005,0.0,0.0,0.0
3992,0.0,0.0,0.0
3993,0.0,0.0,0.0
3994,0.0,0.0,0.0
3995,0.0,0.0,0.0
3996,0.0,0.0,0.0
3997,0.0,0.0,0.0
3998,0.0,0.0,0.0
3999,0.0,0.0,0.0
4000,0.0,0.0,0.0
4002,0.0,0.0,0.0
4006,0.0,0.0,0.0
3988,0.0,0.0,0.0
4009,0.0,0.0,0.0
4010,0.0,0.0,0.0
4012,0.0,0.0,0.0
4013,0.0,0.0,0.0
4014,0.0,0.0,0.0
4015,0.0,0.0,0.0
4016,0.0,0.0,0.0
4018,0.0,0.0,0.0
4019,0.0,0.0,0.0
4020,0.0,0.0,0.0
3989,0.0,0.0,0.0
3987,0.0,0.0,0.0
4023,0.0,0.0,0.0
3968,0.0,0.0,0.0
3953,0.0,0.0,0.0
3954,0.0,0.0,0.0
3957,0.0,0.0,0.0
3958,0.0,0.0,0.0
3960,0.0,0.0,0.0
3962,0.0,0.0,0.0
3963,0.0,0.0,0.0
3965,0.0,0.0,0.0
3966,0.0,0.0,0.0
3967,0.0,0.0,0.0
3969,0.0,0.0,0.0
3985,0.0,0.0,0.0
3970,0.0,0.0,0.0
3971,0.0,0.0,0.0
3972,0.0,0.0,0.0
3974,0.0,0.0,0.0
3976,0.0,0.0,0.0
3980,0.0,0.0,0.0
3981,0.0,0.0,0.0
3982,0.0,0.0,0.0
3983,0.0,0.0,0.0
3984,0.0,0.0,0.0
4021,0.0,0.0,0.0
4024,0.0,0.0,0.0
3810,0.0,0.0,0.0
4080,0.0,0.0,0.0
4067,0.0,0.0,0.0
4068,0.0,0.0,0.0
4069,0.0,0.0,0.0
4070,0.0,0.0,0.0
4071,0.0,0.0,0.0
4073,0.0,0.0,0.0
4074,0.0,0.0,0.0
4075,0.0,0.0,0.0
4077,0.0,0.0,0.0
4079,0.0,0.0,0.0
4081,0.0,0.0,0.0
4065,0.0,0.0,0.0
4082,0.0,0.0,0.0
4084,0.0,0.0,0.0
4085,0.0,0.0,0.0
4086,0.0,0.0,0.0
4087,0.0,0.0,0.0
4088,0.0,0.0,0.0
4090,0.0,0.0,0.0
4091,0.0,0.0,0.0
4092,0.0,0.0,0.0
4094,0.0,0.0,0.0
4066,0.0,0.0,0.0
4064,0.0,0.0,0.0
4025,0.0,0.0,0.0
4045,0.0,0.0,0.0
4027,0.0,0.0,0.0
4030,0.0,0.0,0.0
4032,0.0,0.0,0.0
4033,0.0,0.0,0.0
4035,0.0,0.0,0.0
4036,0.0,0.0,0.0
4039,0.0,0.0,0.0
4040,0.0,0.0,0.0
4041,0.0,0.0,0.0
4044,0.0,0.0,0.0
4046,0.0,0.0,0.0
4063,0.0,0.0,0.0
4048,0.0,0.0,0.0
4049,0.0,0.0,0.0
4051,0.0,0.0,0.0
4053,0.0,0.0,0.0
4054,0.0,0.0,0.0
4055,0.0,0.0,0.0
4057,0.0,0.0,0.0
4058,0.0,0.0,0.0
4059,0.0,0.0,0.0
4061,0.0,0.0,0.0
3952,0.0,0.0,0.0
3950,0.0,0.0,0.0
3949,0.0,0.0,0.0
3862,0.0,0.0,0.0
3847,0.0,0.0,0.0
3850,0.0,0.0,0.0
3851,0.0,0.0,0.0
3852,0.0,0.0,0.0
3854,0.0,0.0,0.0
3855,0.0,0.0,0.0
3856,0.0,0.0,0.0
3857,0.0,0.0,0.0
3858,0.0,0.0,0.0
3860,0.0,0.0,0.0
3863,0.0,0.0,0.0
3845,0.0,0.0,0.0
3864,0.0,0.0,0.0
3866,0.0,0.0,0.0
3867,0.0,0.0,0.0
3868,0.0,0.0,0.0
3869,0.0,0.0,0.0
3870,0.0,0.0,0.0
3872,0.0,0.0,0.0
3874,0.0,0.0,0.0
3875,0.0,0.0,0.0
3876,0.0,0.0,0.0
3846,0.0,0.0,0.0
3844,0.0,0.0,0.0
3948,0.0,0.0,0.0
3825,0.0,0.0,0.0
3812,0.0,0.0,0.0
3813,0.0,0.0,0.0
3814,0.0,0.0,0.0
3815,0.0,0.0,0.0
3816,0.0,0.0,0.0
3818,0.0,0.0,0.0
3819,0.0,0.0,0.0
3821,0.0,0.0,0.0
3822,0.0,0.0,0.0
3823,0.0,0.0,0.0
3827,0.0,0.0,0.0
3843,0.0,0.0,0.0
3828,0.0,0.0,0.0
3829,0.0,0.0,0.0
3831,0.0,0.0,0.0
3833,0.0,0.0,0.0
3835,0.0,0.0,0.0
3837,0.0,0.0,0.0
3839,0.0,0.0,0.0
3840,0.0,0.0,0.0
3841,0.0,0.0,0.0
3842,0.0,0.0,0.0
3878,0.0,0.0,0.0
3881,0.0,0.0,0.0
3883,0.0,0.0,0.0
3932,0.0,0.0,0.0
3913,0.0,0.0,0.0
3914,0.0,0.0,0.0
3916,0.0,0.0,0.0
3917,0.0,0.0,0.0
3924,0.0,0.0,0.0
3925,0.0,0.0,0.0
3926,0.0,0.0,0.0
3927,0.0,0.0,0.0
3928,0.0,0.0,0.0
3931,0.0,0.0,0.0
3933,0.0,0.0,0.0
3884,0.0,0.0,0.0
3934,0.0,0.0,0.0
3936,0.0,0.0,0.0
3937,0.0,0.0,0.0
3938,0.0,0.0,0.0
3939,0.0,0.0,0.0
3940,0.0,0.0,0.0
3942,0.0,0.0,0.0
3943,0.0,0.0,0.0
3945,0.0,0.0,0.0
3946,0.0,0.0,0.0
3912,0.0,0.0,0.0
3911,0.0,0.0,0.0
3910,0.0,0.0,0.0
3909,0.0,0.0,0.0
3885,0.0,0.0,0.0
3886,0.0,0.0,0.0
3887,0.0,0.0,0.0
3888,0.0,0.0,0.0
3889,0.0,0.0,0.0
3890,0.0,0.0,0.0
3891,0.0,0.0,0.0
3892,0.0,0.0,0.0
3894,0.0,0.0,0.0
3895,0.0,0.0,0.0
3896,0.0,0.0,0.0
3897,0.0,0.0,0.0
3898,0.0,0.0,0.0
3899,0.0,0.0,0.0
3901,0.0,0.0,0.0
3902,0.0,0.0,0.0
3903,0.0,0.0,0.0
3904,0.0,0.0,0.0
3906,0.0,0.0,0.0
3907,0.0,0.0,0.0
3908,0.0,0.0,0.0
3524,0.0,0.0,0.0
3523,0.0,0.0,0.0
3522,0.0,0.0,0.0
3141,0.0,0.0,0.0
3130,0.0,0.0,0.0
3131,0.0,0.0,0.0
3132,0.0,0.0,0.0
3133,0.0,0.0,0.0
3135,0.0,0.0,0.0
3136,0.0,0.0,0.0
3137,0.0,0.0,0.0
3138,0.0,0.0,0.0
3139,0.0,0.0,0.0
3140,0.0,0.0,0.0
3142,0.0,0.0,0.0
3128,0.0,0.0,0.0
3143,0.0,0.0,0.0
3144,0.0,0.0,0.0
3145,0.0,0.0,0.0
3146,0.0,0.0,0.0
3147,0.0,0.0,0.0
3148,0.0,0.0,0.0
3149,0.0,0.0,0.0
3150,0.0,0.0,0.0
3152,0.0,0.0,0.0
3153,0.0,0.0,0.0
3129,0.0,0.0,0.0
3127,0.0,0.0,0.0
3156,0.0,0.0,0.0
3113,0.0,0.0,0.0
3095,0.0,0.0,0.0
3101,0.0,0.0,0.0
3102,0.0,0.0,0.0
3104,0.0,0.0,0.0
3105,0.0,0.0,0.0
3107,0.0,0.0,0.0
3108,0.0,0.0,0.0
3109,0.0,0.0,0.0
3110,0.0,0.0,0.0
3112,0.0,0.0,0.0
3114,0.0,0.0,0.0
3126,0.0,0.0,0.0
3115,0.0,0.0,0.0
3116,0.0,0.0,0.0
3117,0.0,0.0,0.0
3118,0.0,0.0,0.0
3119,0.0,0.0,0.0
3120,0.0,0.0,0.0
3121,0.0,0.0,0.0
3122,0.0,0.0,0.0
3123,0.0,0.0,0.0
3125,0.0,0.0,0.0
3155,0.0,0.0,0.0
3158,0.0,0.0,0.0
3230,0.0,0.0,0.0
3208,0.0,0.0,0.0
3197,0.0,0.0,0.0
3198,0.0,0.0,0.0
3199,0.0,0.0,0.0
3200,0.0,0.0,0.0
3201,0.0,0.0,0.0
3203,0.0,0.0,0.0
3204,0.0,0.0,0.0
3205,0.0,0.0,0.0
3206,0.0,0.0,0.0
3207,0.0,0.0,0.0
3214,0.0,0.0,0.0
3195,0.0,0.0,0.0
3215,0.0,0.0,0.0
3216,0.0,0.0,0.0
3220,0.0,0.0,0.0
3221,0.0,0.0,0.0
3222,0.0,0.0,0.0
3223,0.0,0.0,0.0
3224,0.0,0.0,0.0
3225,0.0,0.0,0.0
3227,0.0,0.0,0.0
3228,0.0,0.0,0.0
3196,0.0,0.0,0.0
3194,0.0,0.0,0.0
3161,0.0,0.0,0.0
3177,0.0,0.0,0.0
3162,0.0,0.0,0.0
3166,0.0,0.0,0.0
3168,0.0,0.0,0.0
3169,0.0,0.0,0.0
3170,0.0,0.0,0.0
3172,0.0,0.0,0.0
3173,0.0,0.0,0.0
3174,0.0,0.0,0.0
3175,0.0,0.0,0.0
3176,0.0,0.0,0.0
3178,0.0,0.0,0.0
3193,0.0,0.0,0.0
3179,0.0,0.0,0.0
3183,0.0,0.0,0.0
3184,0.0,0.0,0.0
3185,0.0,0.0,0.0
3186,0.0,0.0,0.0
3188,0.0,0.0,0.0
3189,0.0,0.0,0.0
3190,0.0,0.0,0.0
3191,0.0,0.0,0.0
3192,0.0,0.0,0.0
3093,0.0,0.0,0.0
3092,0.0,0.0,0.0
3090,0.0,0.0,0.0
3010,0.0,0.0,0.0
2995,0.0,0.0,0.0
2997,0.0,0.0,0.0
2998,0.0,0.0,0.0
3001,0.0,0.0,0.0
3002,0.0,0.0,0.0
3003,0.0,0.0,0.0
3004,0.0,0.0,0.0
3005,0.0,0.0,0.0
3007,0.0,0.0,0.0
3008,0.0,0.0,0.0
3011,0.0,0.0,0.0
2993,0.0,0.0,0.0
3012,0.0,0.0,0.0
3013,0.0,0.0,0.0
3014,0.0,0.0,0.0
3015,0.0,0.0,0.0
3016,0.0,0.0,0.0
3017,0.0,0.0,0.0
3018,0.0,0.0,0.0
3019,0.0,0.0,0.0
3020,0.0,0.0,0.0
3021,0.0,0.0,0.0
2994,0.0,0.0,0.0
2992,0.0,0.0,0.0
3089,0.0,0.0,0.0
2978,0.0,0.0,0.0
2960,0.0,0.0,0.0
2961,0.0,0.0,0.0
2963,0.0,0.0,0.0
2964,0.0,0.0,0.0
2965,0.0,0.0,0.0
2967,0.0,0.0,0.0
2969,0.0,0.0,0.0
2971,0.0,0.0,0.0
2972,0.0,0.0,0.0
2974,0.0,0.0,0.0
2979,0.0,0.0,0.0
2991,0.0,0.0,0.0
2980,0.0,0.0,0.0
2981,0.0,0.0,0.0
2982,0.0,0.0,0.0
2983,0.0,0.0,0.0
2984,0.0,0.0,0.0
2986,0.0,0.0,0.0
2987,0.0,0.0,0.0
2988,0.0,0.0,0.0
2989,0.0,0.0,0.0
2990,0.0,0.0,0.0
3022,0.0,0.0,0.0
3023,0.0,0.0,0.0
3024,0.0,0.0,0.0
3075,0.0,0.0,0.0
3060,0.0,0.0,0.0
3061,0.0,0.0,0.0
3062,0.0,0.0,0.0
3063,0.0,0.0,0.0
3064,0.0,0.0,0.0
3065,0.0,0.0,0.0
3066,0.0,0.0,0.0
3067,0.0,0.0,0.0
3069,0.0,0.0,0.0
3074,0.0,0.0,0.0
3077,0.0,0.0,0.0
3025,0.0,0.0,0.0
3078,0.0,0.0,0.0
3079,0.0,0.0,0.0
3080,0.0,0.0,0.0
3082,0.0,0.0,0.0
3083,0.0,0.0,0.0
3084,0.0,0.0,0.0
3085,0.0,0.0,0.0
3086,0.0,0.0,0.0
3087,0.0,0.0,0.0
3088,0.0,0.0,0.0
3059,0.0,0.0,0.0
3058,0.0,0.0,0.0
3057,0.0,0.0,0.0
3056,0.0,0.0,0.0
3027,0.0,0.0,0.0
3028,0.0,0.0,0.0
3030,0.0,0.0,0.0
3031,0.0,0.0,0.0
3032,0.0,0.0,0.0
3034,0.0,0.0,0.0
3035,0.0,0.0,0.0
3037,0.0,0.0,0.0
3038,0.0,0.0,0.0
3040,0.0,0.0,0.0
3041,0.0,0.0,0.0
3042,0.0,0.0,0.0
3044,0.0,0.0,0.0
3045,0.0,0.0,0.0
3047,0.0,0.0,0.0
3048,0.0,0.0,0.0
3049,0.0,0.0,0.0
3051,0.0,0.0,0.0
3052,0.0,0.0,0.0
3054,0.0,0.0,0.0
3055,0.0,0.0,0.0
3229,0.0,0.0,0.0
3231,0.0,0.0,0.0
3519,0.0,0.0,0.0
3422,0.0,0.0,0.0
3410,0.0,0.0,0.0
3411,0.0,0.0,0.0
3412,0.0,0.0,0.0
3413,0.0,0.0,0.0
3414,0.0,0.0,0.0
3416,0.0,0.0,0.0
3417,0.0,0.0,0.0
3418,0.0,0.0,0.0
3420,0.0,0.0,0.0
3421,0.0,0.0,0.0
3427,0.0,0.0,0.0
3408,0.0,0.0,0.0
3428,0.0,0.0,0.0
3429,0.0,0.0,0.0
3431,0.0,0.0,0.0
3432,0.0,0.0,0.0
3433,0.0,0.0,0.0
3435,0.0,0.0,0.0
3436,0.0,0.0,0.0
3437,0.0,0.0,0.0
3440,0.0,0.0,0.0
3442,0.0,0.0,0.0
3409,0.0,0.0,0.0
3406,0.0,0.0,0.0
3445,0.0,0.0,0.0
3386,0.0,0.0,0.0
3374,0.0,0.0,0.0
3375,0.0,0.0,0.0
